country,indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
SAS,SP.URB.TOTL,385843630,397344050,409950738,422611571,435307330,448001350,460631298,473211288,485918296,498928274,512293887,525925036,539682037,553524624,567494427,581527189,595910612,610760436
SAS,SP.URB.GROW,2.85881008890094,2.98059086786013,3.17273858762954,3.08837912129822,3.00412006466335,2.91610527210742,2.81917632614277,2.73103240153689,2.68527153139256,2.67740031752169,2.67886461772258,2.66080649133336,2.61577222195599,2.56495233321988,2.52379070312145,2.47275767520445,2.47338787799998,2.49195495112278
SAS,SP.POP.TOTL,1406946728,1434306106,1462021914,1489278936,1515599723,1541135031,1565718156,1589218004,1612407426,1636052663,1660139325,1684436757,1708114582,1731137145,1753568847,1775178483,1796850154,1818868706
SAS,SP.POP.GROW,1.96243373580489,1.94459231863682,1.93234957893989,1.86433744521834,1.76735105585351,1.68483192577094,1.59513115369579,1.500898990661,1.45917186576247,1.46645547637164,1.4722424616719,1.46357788374178,1.40568204188149,1.34783481404645,1.29577844625362,1.23232321542264,1.22081645353067,1.22539722920045
SAU,SP.URB.TOTL,17205160,17685749,18167507,18643377,19107856,19756968,20611906,21496783,22402324,23318830,24142488,24814831,25433937,26048619,26651368,27241324,27869503,28592972
SAU,SP.URB.GROW,2.8182109540427,2.75498352081463,2.68754947754543,2.58562935641189,2.4608597012664,3.3406679862066,4.23626307545006,4.20344260259126,4.12614074480669,4.00964852177366,3.47120871129676,2.74682228092366,2.46428859769191,2.38803687622185,2.28757280185453,2.18946037158262,2.27979234469454,2.56279448227304
SAU,SP.POP.TOTL,21547390,22085929,22623415,23150847,23661808,24397644,25382870,26400068,27437353,28483797,29411929,30150945,30821543,31482498,32125564,32749848,33416270,34193122
SAU,SP.POP.GROW,2.52723635699494,2.46860133878166,2.40447229697642,2.30459354525526,2.18309041865558,3.06242987376478,3.95879667991777,3.92920488472079,3.85387472835296,3.74300660963915,3.20649410639241,2.4815925615212,2.19976275661053,2.12178788388145,2.02203271109992,1.92462213676111,2.014458627481,2.29816056079707
SDN,SP.URB.TOTL,8545786,8770792,8988199,9204829,9429935,9677493,9953157,10251288,10555557,10870585,11164206,11429725,11724384,12059405,12466023,12937739,13435884,13981657
SDN,SP.URB.GROW,2.72286675787171,2.5988814220842,2.44853845356237,2.38157429421509,2.41609660745069,2.59136764155049,2.80869071358679,2.95135689486631,2.92490948797874,2.94080664258584,2.66522501392426,2.35046503532033,2.54533576140557,2.81740777930866,3.3161929971543,3.71417608815008,3.77804939059879,3.98172180574424
SDN,SP.POP.TOTL,26298773,26947253,27570318,28188977,28831550,29540577,30332968,31191163,32065241,32948155,33739933,34419624,35159792,35990704,37003245,38171178,39377169,40679828
SDN,SP.POP.GROW,2.55963690837227,2.43590785577774,2.28583965848042,2.21912557576201,2.25392586427754,2.42945361033328,2.64703640708656,2.78996436965565,2.76377910390166,2.71626568948597,2.37468258916878,1.9944775499975,2.12762901437903,2.3357525902736,2.77449286124806,3.10751167131043,3.11054531285464,3.25461617065729
SEN,SP.URB.TOTL,3912769,4021323,4134178,4267503,4419201,4577718,4744589,4918692,5099067,5287643,5484810,5689594,5901794,6120588,6347549,6584032,6829288,7084752
SEN,SP.URB.GROW,2.70878831646509,2.73656454691076,2.76775649384436,3.17403607699238,3.49300318442015,3.52417101634635,3.58041901367083,3.60378306820491,3.60149403176997,3.63150071059154,3.66098642761968,3.66564391410135,3.66174801478833,3.64017978513299,3.64105838011659,3.65785694887359,3.65730985447915,3.67244468263607
SEN,SP.POP.TOTL,9704287,9938027,10180950,10434504,10698691,10974057,11263387,11563869,11872929,12195029,12530121,12875880,13231833,13595566,13970308,14356181,14751356,15157793
SEN,SP.POP.GROW,2.35349186373024,2.38007633836581,2.41498169831971,2.45996800523196,2.50033904791585,2.54126351828797,2.60233440516001,2.63281190597884,2.63754388814397,2.67674749775798,2.71070159961371,2.72203680436678,2.72697235540654,2.71181928883915,2.71905100988297,2.72463609047466,2.7154429589038,2.7179778377713
SGP,SP.URB.TOTL,4027887,4138012,4175950,4114826,4166664,4265762,4401365,4588599,4839396,4987573,5076732,5183688,5312437,5399162,5469724,5535002,5607283,5612253
SGP,SP.URB.GROW,1.73204223254257,2.6973558432636,0.912639805776796,-1.4745328419194,1.2519166730553,2.35051128857175,3.1293891560754,4.16600286360931,5.32151708302625,3.01594991475788,1.77183287926401,2.08490245606007,2.4533903303102,1.61930809858873,1.29844017799226,1.18637693749822,1.29743609938602,0.0885954699924485
SGP,SP.POP.TOTL,4027887,4138012,4175950,4114826,4166664,4265762,4401365,4588599,4839396,4987573,5076732,5183688,5312437,5399162,5469724,5535002,5607283,5612253
SGP,SP.POP.GROW,1.73204223254257,2.69735584326358,0.912639805776796,-1.47453284191939,1.2519166730553,2.35051128857175,3.1293891560754,4.16600286360933,5.32151708302623,3.0159499147579,1.77183287926401,2.08490245606007,2.45339033031018,1.61930809858875,1.29844017799226,1.18637693749822,1.29743609938602,0.0885954699924263
SLB,SP.URB.TOTL,67992,71348,74813,78411,82152,86037,90095,94333,98752,103397,108338,113557,119060,124818,130801,136991,143352,149877
SLB,SP.URB.GROW,4.55567808839687,4.81792614997319,4.74223539749058,4.69725569658651,4.66069662591661,4.62062463921632,4.60872328906206,4.59664062212028,4.57805813407154,4.59642913730803,4.66800215431446,4.7048943846165,4.73226542221584,4.72291085790565,4.68204079495116,4.62381459857478,4.53879138585545,4.45118136142388
SLB,SP.POP.TOTL,429978,440395,450760,461216,471785,482486,493430,504619,516001,527833,540394,553721,567763,582365,597375,612660,628102,643634
SLB,SP.POP.GROW,2.53167345846883,2.39380068808573,2.3262995615241,2.29314328165436,2.26568934347868,2.24285314785611,2.24291000270575,2.2422684243981,2.23050143791026,2.26712423337321,2.35185573397427,2.43624466471624,2.50431283407337,2.5393320797232,2.54476579755385,2.52650758971794,2.48924408661005,2.44276679046656
SLE,SP.URB.TOTL,1633120,1742095,1856043,1945162,2024977,2098230,2167220,2238411,2319217,2407911,2501043,2595229,2691132,2788451,2887123,2986549,3089590,3196631
SLE,SP.URB.GROW,3.08641814084455,6.45961162875014,6.3358390238528,4.68984618913006,4.0213078378927,3.55357897134132,3.23511080610452,3.23209988976844,3.54633895708249,3.75299379183658,3.79482782397913,3.69669144820455,3.62871635861394,3.55243215830429,3.47742600316281,3.38580356679172,3.39198558007286,3.40590466873748
SLE,SP.POP.TOTL,4584067,4857096,5140113,5350907,5533329,5683334,5809774,5939163,6090860,6259842,6436698,6612385,6788587,6964859,7140688,7314773,7493913,7677565
SLE,SP.POP.GROW,2.40478419249569,5.785413309402,5.66343352057259,4.01910155879324,3.35235443124014,2.6748408801911,2.20036392928469,2.20265426987169,2.52210725035976,2.73656583182459,2.78607305276662,2.6928730024304,2.62984140386497,2.56345431818352,2.49317673033998,2.40868716120881,2.4195089151865,2.42113485779471
SLV,SP.URB.TOTL,3510261,3560761,3607607,3649920,3688208,3722193,3752635,3794143,3864044,3933080,4001758,4070597,4139585,4208463,4276749,4343053,4406672,4466558
SLV,SP.URB.GROW,1.52944395884384,1.4283892376963,1.30703855910826,1.16605778902949,1.0435453690315,0.917230748141819,0.814524917663258,1.10003019993797,1.82557415552717,1.77085305006433,1.73109306184116,1.70559071762261,1.68058695225294,1.65019566330159,1.60956436279992,1.53844154963332,1.45421990179833,1.34983335924662
SLV,SP.POP.TOTL,5958482,5988095,6011275,6026849,6035655,6037817,6034436,6044131,6068099,6091188,6114034,6137349,6161289,6185642,6209526,6231066,6250510,6266654
SLV,SP.POP.GROW,0.582883767568532,0.4957580845353,0.386354097488165,0.258744779316872,0.14600619513778,0.035814056190455,-0.0560127440734922,0.160532322783851,0.395765788534978,0.379776014021418,0.374364787171041,0.380610550595593,0.389311893511473,0.394479107083525,0.385376455719377,0.346286117647337,0.311563471293443,0.257949946994399
SMR,SP.URB.TOTL,25063,25627,26270,26878,27393,27871,28382,28856,29246,29664,30261,31183,31863,32077,32240,32475,32789,33059
SMR,SP.URB.GROW,1.92154797473259,2.2253828200937402,2.47811205040359,2.28805044274239,1.89793981774402,1.72992154233341,1.81684196866987,1.65628021888922,1.34248685884495,1.41913771937573,1.99255653573635,3.0013319783177,2.15723874835272,0.669380040841188,0.506865522250349,0.726264491823559,0.962253073207237,0.820075061278381
SMR,SP.POP.TOTL,26823,27335,27969,28601,29093,29508,29959,30372,30700,31059,31608,32495,33132,33285,33389,33570,33834,34056
SMR,SP.POP.GROW,1.57442145947664,1.8908203925672,2.29288216357038,2.23449282668431,1.70559131630084,1.41638176095381,1.51683672327943,1.36913510961371,1.07415232421642,1.16259668589342,1.75216316570038,2.76759782372225,1.94133513897054,0.460726231664924,0.31196593678607,0.540630657141614,0.783340306115649,0.654001447275102
SOM,SP.URB.TOTL,2899625,3049313,3198834,3391588,3594797,3800778,4001225,3825068,4121412,4415772,4727676,5008903,5169951,5413081,5680248,5952201,6262554,6598376
SOM,SP.URB.GROW,5.05656066455098,5.03349010597156,4.78700490589674,5.85118798833874,5.81892739745874,5.57182603557635,5.13947816162133,-4.50243193366773,7.46195781952307,6.89868541136301,6.82510726297554,5.77831792083596,3.16462816739075,4.59552209593586,4.81764620732388,4.67661733701472,5.08270220064164,5.22354690201429
SOM,SP.POP.TOTL,8721465,9070747,9411103,9758281,10117354,10467292,10784973,11118092,11444870,11730037,12026649,12216837,12440326,12852485,13309235,13763906,14292847,14864221
SOM,SP.POP.GROW,3.94049698165867,3.92673917655211,3.68355422936353,3.62260954076201,3.61359093578303,3.40031804628923,2.98984286765814,3.04199150056875,2.89679033014887,2.46112222974988,2.49721206017534,1.56901447012171,1.81282104868689,3.25938851032774,3.49209773142402,3.35915033288915,3.77095438271416,3.91978477697357
SRB,SP.URB.TOTL,3966301,3976219,3989274,3997403,4004805,4009310,4010029,4010264,4009546,4009752,4009779,3994308,3985121,3973872,3963388,3951845,3939250,3927608
SRB,SP.URB.GROW,0.105872502528175,0.249744543421309,0.327789169840433,0.203564080708459,0.184998993055132,0.112426649093949,0.017931652519655,0.00586013503665218,-0.0179056611545222,0.00513760680910835,6.733560852961e-4,-0.38657798864192,-0.23026720481756,-0.282674139565035,-0.264171920714193,-0.291665657420665,-0.319220860868051,-0.29597606817961
SRB,SP.POP.TOTL,7516346,7503433,7496522,7480591,7463157,7440769,7411569,7381579,7350222,7320807,7291436,7234099,7199077,7164132,7130576,7095383,7058322,7020858
SRB,SP.POP.GROW,-0.319524801286905,-0.171946646904854,-0.0921469496277098,-0.21273800909834,-0.233328451597809,-0.300431132565912,-0.393204593401,-0.405458541825536,-0.425705551624613,-0.400994905201716,-0.402005900874718,-0.789468997859736,-0.485299545092705,-0.486591387059998,-0.469489291237153,-0.494772574469842,-0.523694463062603,-0.532191341024444
SSA,SP.URB.TOTL,210783626,219359318,228348894,237701252,247480261,257782348,268490016,279319896,291310174,303790003,316812745,330350732,344254829,358703042,373796379,389621790,405715080,422172204
SSA,SP.URB.GROW,3.84742064131463,4.068481106782,4.09810537430646,4.09564409801784,4.11399137266639,4.16279139126978,4.15376308078316,4.03362484808373,4.29266879005282,4.28403472101184,4.28675791546702,4.27318257035398,4.20888941756606,4.19695289154535,4.20775271819412,4.23369831519958,4.13049023772516,4.05632543902486
SSA,SP.POP.TOTL,671131355,689080780,707609717,726702652,746464327,766895808,788025400,809934231,832555779,855798400,879707649,904194713,929240350,955006479,981414975,1008605106,1036061038,1063789157
SSA,SP.POP.GROW,2.65041731976174,2.67450251970421,2.68893539593427,2.69822962309603,2.7193618938382502,2.73710079115408,2.75521026188737,2.78021888634554,2.79301048581067,2.79171937619809,2.79379454320083,2.78354565040277,2.76993844798116,2.77281641934725,2.76526877887287,2.77050296690247,2.72216865021502,2.67630168329909
SSD,SP.URB.TOTL,1009127,1063522,1120657,1181081,1245593,1314452,1388063,1466385,1549034,1633665,1734995,1847027,1949511,2045176,2088586,2110349,2112741,2061940
SSD,SP.URB.GROW,5.1972225048576,5.25004412108781,5.23290786061641,5.25150003442859,5.31816009327971,5.38081269953823,5.44894013679409,5.48909382549184,5.48313224803031,5.31944462200473,6.01785744914684,6.2572787859913,5.40012524868226,4.79052774641657,2.10034326249772,1.03660546678671,0.113281992844133,-2.43388693742046
SSD,SP.POP.TOTL,6114440,6394431,6686100,6992367,7317118,7662654,8029517,8417823,8823888,9229227,9714419,10243050,10701604,11106031,11213284,11194299,11066105,10658226
SSD,SP.POP.GROW,4.4186739597559,4.47742684509793,4.4603289201929,4.47883810222676,4.53974090656815,4.61418643398604,4.67659777703664,4.72268670452429,4.71113454589955,4.49127071476695,5.12359802529756,5.29881502099888,4.37942099501625,3.70946573244568,0.961085280307357,-0.169451605224622,-1.15177978960304,-3.75548445756917
SSF,SP.URB.TOTL,210824543,219400444,228391489,237743572,247522643,257825161,268533982,279364356,291355929,303836244,316860625,330397705,344302619,358752097,373846598,389673544,405767939,422226126
SSF,SP.URB.GROW,3.84691171077253,4.06779062720415,4.09800674788062,4.09475985333236,4.11328513226847,4.16225274388331,4.15352053246659,4.03314840056257,4.29244917701669,4.28352875564788,4.28664494680891,4.2722506149194,4.20853831294016,4.19673775412089,4.20750181705559,4.23354019661295,4.13022522257759,4.0560589978007
SSF,SP.POP.TOTL,671212486,689161982,707693440,726785433,746546802,766978666,788110000,810019264,832642735,855885698,879797419,904282154,929328653,955096428,981506334,1008698525,1036155715,1063885000
SSF,SP.POP.GROW,2.65020165426746,2.67418982429359,2.68898437290757,2.69777730312153,2.71901005478739,2.73684971193542,2.7551397368333,2.77997538414689,2.79295468706285,2.79146890052431,2.79379840741305,2.78299691170156,2.76976592861082,2.77273006883175,2.76515598066922,2.77045496886217,2.72204125608293,2.67616967204587
SST,SP.URB.TOTL,14761838,15118023,15475330,15839373,16217959,16658346,17207139,17841558,18491119,19104263,19636696,20130396,20650946,21222571,21865577,22540720,23195834,23795649
SST,SP.URB.GROW,2.50959605762182,2.41287704146328,2.36345056493168,2.35240864007424,2.39015774172373,2.71542800176027,3.29440269760275,3.68695225859452,3.64071904482782,3.3158836953026,2.78698529223556,2.51417040830087,2.58589051104607,2.76803299955364,3.02982141042196,3.08769807446654,2.90635791580749,2.58587382544641
SST,SP.POP.TOTL,30055791,30514882,30971830,31425957,31893127,32425757,33079043,33808469,34550707,35254103,35871823,36444557,37059328,37740469,38493630,39276796,40032809,40727936
SST,SP.POP.GROW,1.59709265877478,1.52746271092983,1.49745950189157,1.46625820947617,1.48657366265728,1.67004633945113,2.0147131800192,2.20510006894699,2.19542032500793,2.03583677752239,1.75219321280136,1.59661247213447,1.68686643659848,1.8379745040169,1.99563232772758,2.0345340254998,1.92483368551753,1.73639326683271
STP,SP.URB.TOTL,76778,79531,83244,87285,91420,95658,100012,104489,109066,113687,118302,122908,127553,132158,136694,141137,145477,149719
STP,SP.URB.GROW,3.14353175850983,3.52287419782208,4.56291714296761,4.74025725855784,4.62856461268554,4.5315057749685,4.4510848135384,4.37916239177486,4.28714008659474,4.14958546754157,3.97916187644067,3.81954310133185,3.70958564738824,3.54662119868609,3.37466745466625,3.19861988228711,3.02869486591267,2.87422053646305
STP,SP.POP.TOTL,143714,146258,149841,153762,157697,161680,165725,169845,174004,178128,182138,186044,189924,193757,197497,201124,204632,208036
STP,SP.POP.GROW,1.33511835347824,1.7546971939805,2.42025464283049,2.58312205225329,2.52695179043068,2.49436027695914,2.47107150320897,2.45564683066573,2.4192031021932,2.34241055303069,2.22622485286332,2.12185633623001,2.06407872618616,1.99808044739302,1.91185977393148,1.81982389154769,1.72916107570727,1.64978976233713
SUR,SP.URB.TOTL,318265,324200,330069,335840,340740,344226,347746,351332,354957,358616,362291,365940,369514,372995,376497,380136,383992,388030
SUR,SP.URB.GROW,1.90866252229937,1.8476240217507,1.79411142115836,1.73331325591636,1.44848670450733,1.01786952854415,1.01739098183848,1.02593171383605,1.02650100188308,1.02555227559956,1.01955781663249,1.00216292356855,0.971924317330716,0.937638601850554,0.934506435247963,0.961900434751637,1.00926356091477,1.04609371845204
SUR,SP.POP.TOTL,478998,487394,495666,503780,510572,516220,522023,527946,533938,539987,546080,552146,558111,563947,569682,575475,581453,587559
SUR,SP.POP.GROW,1.79897337334452,1.73764088610001,1.68294819033744,1.62373520363101,1.33920010200757,1.10013653489516,1.11786170080844,1.12823575341268,1.12857216018121,1.12653378438719,1.1220419963936,1.10470189002797,1.07453632709163,1.04024081216499,1.0118034959337,1.01174763212586,1.03343565089089,1.04465232671753
SVK,SP.URB.TOTL,3030239,3020933,3011770,3001728,2993058,2985293,2977317,2970070,2964549,2960369,2948302,2937801,2935234,2930811,2926070,2922832,2922095,2923642
SVK,SP.URB.GROW,-0.24377578251167,-0.30757702264983,-0.303777827167022,-0.333982295641792,-0.289251561103309,-0.259770775137602,-0.267534008003681,-0.243703784090505,-0.186060860612821,-0.141099022585442,-0.408451131443131,-0.356806910813018,-0.087416477629276207,-0.150800099153119,-0.161895078131654,-0.110721647611686,-0.0252184502528786,0.0529274593131155
SVK,SP.POP.TOTL,5388720,5378867,5376912,5373374,5372280,5372807,5373054,5374622,5379233,5386406,5391428,5398384,5407579,5413393,5418649,5423801,5430798,5439232
SVK,SP.POP.GROW,-0.135376487794425,-0.18301227099618,-0.0363525509687338,-0.0658215070322074,-0.0203617202597358,0.00980913417308711,0.00459711883568263,0.0291784011934372,0.0857552995195914,0.133257321027673,0.0931912731899838,0.128936462723796,0.170183855326072,0.107458009492367,0.0970454215834878,0.0950338786482762,0.128922329956911,0.155178995687406
SVN,SP.URB.TOTL,1009459,1011568,1014358,1019460,1024627,1030904,1038715,1049080,1055309,1069460,1078743,1085605,1092516,1098614,1104335,1109788,1115536,1121491
SVN,SP.URB.GROW,0.347322840072504,0.208705847624412,0.27542978013819,0.501717528541028,0.505556857920171,0.610744329465034,0.754828505825282,0.992921733830878,0.592002542509754,1.33202331472936,0.86426262161683,0.63409608733312,0.634585791340172,0.556609214761085,0.519395851776562,0.492566223748192,0.516600080108571,0.532404308612749
SVN,SP.POP.TOTL,1988925,1992060,1994530,1995733,1997012,2000474,2006868,2018122,2021316,2039669,2048583,2052843,2057159,2059953,2061980,2063531,2065042,2066388
SVN,SP.POP.GROW,0.29607496005045,0.157498742047657,0.123915442323272,0.0602967792572922,0.0640662022616923,0.173208905073743,0.31911453657107,0.559207815536831,0.158140843634363,0.903875535210913,0.43607948463593,0.207732702329724,0.210024305900448,0.135726228915631,0.0983519219451147,0.075190689011533,0.0731972072415279,0.0651590392490152
SWE,SP.URB.TOTL,7454878,7478923,7508835,7542470,7577769,7613645,7666670,7738188,7813274,7894625,7976659,8059895,8150488,8250182,8362604,8481489,8618398,8764881
SWE,SP.URB.GROW,0.193899954777834,0.322021443548705,0.399152958219952,0.446938733743388,0.466911457263983,0.472320307976532,0.694032980903411,0.928518962327078,0.96565304883884,1.03580660075872,1.03375039522615,1.03808770233338,1.11772736224152,1.21574579485077,1.35346011400427,1.41161621630385,1.60131965237834,1.68537210192368
SWE,SP.POP.TOTL,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9799186,9923085,10057698
SWE,SP.POP.GROW,0.160575484575313,0.268470527954234,0.325438067703728,0.372092942799084,0.393298991357658,0.399942762807279,0.562483906481893,0.741552514625445,0.779033290770134,0.851904412936677,0.852524628765313,0.755150133665177,0.739763272434863,0.847348652246305,0.992219728591882,1.05745468551674,1.25645398510305,1.34744505956262
SWZ,SP.URB.TOTL,233778,234887,235644,236069,236237,236222,236132,236628,240262,243744,247262,250919,253954,257202,260626,264207,268025,272016
SWZ,SP.URB.GROW,0.607975030947652,0.47326003431111,0.321764412171086,0.180194361825068,0.0711403230470545,-0.0063497573355704,-0.0381070134217559,0.209831704030784,1.52407068363579,1.43884996164704,1.43300090073122,1.46816746889403,1.20229703686888,1.27086201276789,1.32246610931627,1.36464573405613,1.43473729255817,1.47806283530696
SWZ,SP.POP.TOTL,1030496,1041396,1050809,1058797,1065764,1071886,1077735,1084008,1089870,1094886,1099920,1105371,1111444,1118319,1125865,1133936,1142524,1151390
SWZ,SP.POP.GROW,1.18369298761011,1.05218810260185,0.899822293950695,0.757301427499704,0.655855489540335,0.572780084427945,0.544190295359054,0.580366640025196,0.539314000922246,0.459182518639854,0.458720162719754,0.494357533893043,0.547904556093655,0.616659419518733,0.672496411974745,0.7143137221497,0.754508380699921,0.773005801268303
SXM,SP.URB.TOTL,30519,30600,30777,31472,32488,33011,33441,33811,33964,34238,34056,33435,34640,36607,37685,38825,39969,40574
SXM,SP.URB.GROW,-1.83437768672748,0.265056847861417,0.576764881535037,2.23306038730179,3.17725287372934,1.59700488726039,1.29418528189955,1.10035012550169,0.451494680650414,0.803499821546966,-0.532990982673536,-1.84029730199094,3.54058281882925,5.52303952564313,2.90226583447674,2.98022317393175,2.90397846114339,1.50233137329532
SXM,SP.POP.TOTL,30519,30600,30777,31472,32488,33011,33441,33811,33964,34238,34056,33435,34640,36607,37685,38825,39969,40574
SXM,SP.POP.GROW,-1.83437768672749,0.265056847861417,0.576764881535037,2.23306038730179,3.17725287372934,1.59700488726039,1.29418528189955,1.10035012550167,0.451494680650392,0.803499821546966,-0.532990982673547,-1.84029730199093,3.54058281882925,5.52303952564313,2.90226583447676,2.98022317393175,2.90397846114339,1.5023313732953
SYC,SP.URB.TOTL,40917,41126,42595,42320,42382,42813,43966,44460,45755,46241,47880,46973,47790,49055,50219,51754,52859,53922
SYC,SP.URB.GROW,1.28148544485373,0.509490028647897,3.50963505954771,-0.647708794475981,0.146395624833013,1.01180509879897,2.65748131515615,1.11733005981253,2.8711166831291,1.05657750605133,3.48310302619174,-1.91249121348319,1.72434440351265,2.61257050252874,2.34513235303269,3.01082826987076,2.11262672564791,1.99105668034239
SYC,SP.POP.TOTL,81131,81202,83723,82781,82475,82858,84600,85033,86956,87298,89770,87441,88303,89949,91359,93419,94677,95843
SYC,SP.POP.GROW,0.89265856676617406,0.0874745178458057,3.05738532610948,-1.13151642070391,-0.370334934558794,0.463308214458562,2.0805967352947,0.510514982843497,2.23628271543202,0.39253094807516,2.79232906929128,-2.62865635521684,0.980980190128322,1.84687609296508,1.55539570911507,2.22979505321923,1.33763477950025,1.22403375818123
SYR,SP.URB.TOTL,8471337,8751059,9042350,9342648,9659934,9994609,10521656,11285415,11783890,12056702,12419685,12406434,12106417,11291540,10337199,10018957,10019763,10156105
SYR,SP.URB.GROW,3.23687225720868,3.24863741711485,3.27443747560705,3.26706274625283,3.3397092066766,3.40590317244439,5.13897617424851,7.00755747028532,4.32221603529221,2.28873434714227,2.96620259677862,-0.106750485312401,-2.44795664060938,-6.96818698489862,-8.83048301221807,-3.1269944212056,0.0080444259956123,1.35155598226393
SYR,SP.POP.TOTL,16307654,16727948,17164021,17611356,18084007,18583557,19432009,20703005,21474059,21827220,22337563,22730733,22605577,21495821,20072232,19205178,18964252,18983373
SYR,SP.POP.GROW,2.52399271863257,2.54462854098906,2.57345370585541,2.57285306276557,2.64840352675744,2.72492009593396,4.46444973791979,6.33572039641122,3.65667896993469,1.63121662489933,2.31118860851256,1.74481846238131,-0.552123972765832,-5.03381015991677,-6.85211767607702,-4.41574372125213,-1.2624196887222,0.100775748776037
TCA,SP.URB.TOTL,15848,16712,17716,18828,19939,21054,22183,23325,24486,25657,26821,27940,29223,30733,32134,33686,35384,36982
TCA,SP.URB.GROW,5.1466002517883,5.30837148580148,5.83411618066871,6.0876937477944,5.73324892858665,5.44129530043708,5.22356639349639,5.01995169693105,4.85757789183161,4.67149132168307,4.43687238976425,4.08741910626189,4.48967166281126,5.03809253917072,4.45776637725078,4.71676611550509,4.91774197898315,4.41715672187687
TCA,SP.POP.TOTL,18744,19578,20598,21739,22869,23995,25128,26268,27422,28581,29726,30816,32081,33594,34985,36538,38246,39844
TCA,SP.POP.GROW,4.1391227494214,4.35327856337439,5.07874968643713,5.39138987714319,5.06743991992045,4.80631936359624,4.61372869261365,4.43687060923807,4.2994142605737,4.13965504582889,3.92799223339511,3.60119518890118,4.02299189665854,4.60835250125109,4.05719186030487,4.3433416716518,4.56861647264044,4.09328496421367
TCD,SP.URB.TOTL,1787029,1850359,1918103,1998830,2092667,2181193,2263228,2344847,2430718,2521561,2615056,2716552,2824191,2940466,3064321,3183683,3309161,3448331
TCD,SP.URB.GROW,3.56712410956491,3.48252099570091,3.59570024738027,4.12253325886443,4.58773196573542,4.14326457839646,3.69201379695375,3.5428041775584602,3.59665323927383,3.66914672313974,3.6407358010289,3.80779169033489,3.88585227998914,4.03461202868256,4.1257939212315,3.82126913202443,3.86559802145116,4.11956629350938
TCD,SP.POP.TOTL,8259137,8538804,8838369,9196366,9613503,10005012,10365614,10722731,11098664,11496128,11894727,12317730,12754906,13216766,13697126,14140274,14592585,15085884
TCD,SP.POP.GROW,3.41450024149477,3.3300848498951,3.44814062098756,3.97060486574728,4.43602666694242,3.99174947439079,3.54078145175603,3.38718987073326,3.44588600538683,3.51855423082844,3.40849096495518,3.49444952100308,3.48762940257558,3.55701932397684,3.56998546576354,3.18410081276683,3.14864850561675,3.32459491646661
TEA,SP.URB.TOTL,650945325,675980158,702566376,729485713,756762274,784429992,811856994,839229870,866970174,894927354,923137345,950849298,979320308,1007911742,1036467128,1064864629,1093427435,1122304700
TEA,SP.URB.GROW,3.65378531016158,3.84591947104005,3.93298792654799,3.83157206487206,3.73914944650878,3.65606465208121,3.49642444573945,3.37163764090207,3.30544764809193,3.22469916940879,3.15221016252454,3.00193174397035,2.99427154859191,2.91951813583754,2.83312365657508,2.73983614461528,2.68229455858844,2.6409859562377
TEA,SP.POP.TOTL,1793649873,1810599718,1826844868,1842469495,1857622964,1872697597,1887496209,1901960228,1916309337,1930470829,1944510719,1959494275,1976386829,1993077336,2009149689,2024511016,2039794828,2055414680
TEA,SP.POP.GROW,1.00406124764849,0.944991843455512,0.897224816644979,0.855279354787555,0.822454268096308,0.811501219146209,0.790229667817528,0.766307181494312,0.754437910359911,0.738998225733738,0.727278018869242,0.770556616304248,0.862087438351921,0.844495963801023,0.806408898926932,0.764568567693232,0.754938445837539,0.765756035145699
TEC,SP.URB.TOTL,275974565,276212712,276574694,277284807,278183866,279159791,280235195,281435734,282934946,284731959,286621674,288578421,290530403,292744000,295136861,297601756,299939207,301974778
TEC,SP.URB.GROW,0.0683359303701394,0.0862930973366929,0.131051897423177,0.256752702038597,0.324236661116444,0.350820129877704,0.385228831182218,0.42840407679698,0.532701366202488,0.635132925573643,0.663682084244016,0.682693312299889,0.676413015649558,0.761915784765563,0.817390279561664,0.83517016195411,0.785429169309054,0.67866119283299
TEC,SP.POP.TOTL,435816101,435418872,435070718,435154320,435471706,435872410,436426410,437109725,438254595,439878377,441717333,443770308,445864843,448331271,451001474,453701064,456167799,458170561
TEC,SP.POP.GROW,-0.0860993080108301,-0.091146012983117,-0.0799584084173546,0.0192157266718311,0.0729364240254,0.0920160815224023,0.127101414838336,0.156570497188753,0.261918217445285,0.370511118086498,0.418060103918222,0.464771211502352,0.471986287104187,0.55317839895261,0.595587051968096,0.598576757644921,0.543691693877093,0.439040634694152
TGO,SP.URB.TOTL,1647994,1716308,1785635,1857506,1932466,2009625,2094108,2184128,2276619,2371202,2466614,2566655,2669941,2775764,2884669,2996765,3112655,3232367
TGO,SP.URB.GROW,4.2049137134671,4.06166814354079,3.95986221278719,3.94606334853757,3.95621797816319,3.91512299667463,4.11795495485976,4.20889771742969,4.14747834290649,4.07055519211195,3.94493603886538,3.97571347639327,3.94528800630779,3.88696498316762,3.84841373873587,3.8123211506321,3.79426862325881,3.77386264448345
